solver,num_measurements,config_id,config_label,misfit,pde_err,reg,boundary,mean_rmse,std_rmse,mean_directional_rmse,std_directional_rmse,mean_angular_rmse_deg,std_angular_rmse_deg,count
linear_least_squares,50,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01",100.0,1.0,1e-06,10.0,0.16891116642732376,0.005049211171078661,1.13898618246623,0.017138470471518546,86.48190588564897,1.8155656462231602,3
linear_least_squares,50,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02",100.0,1.0,1e-06,100.0,0.16890503055812445,0.005043877095120034,1.1392924422136532,0.0175237318639192,86.50113898532881,1.8585206250107695,3
linear_least_squares,50,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03",100.0,1.0,1e-06,1000.0,0.16864961749337717,0.0049454738451863,1.1422190604278433,0.019105589633434335,86.78289470605004,1.9312087261253212,3
linear_least_squares,50,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01",100.0,1.0,0.0001,10.0,0.1328114804543931,0.03205592488040701,0.7302527049780035,0.1152941782889852,53.26248600452112,7.571529285020031,3
linear_least_squares,50,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02",100.0,1.0,0.0001,100.0,0.13282885283528345,0.032052486041140256,0.7303376477575565,0.11530030254569443,53.27896008634038,7.570339977693126,3
linear_least_squares,50,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03",100.0,1.0,0.0001,1000.0,0.1327959830049063,0.03205123906684282,0.7291971552483245,0.11557957003029395,53.1677685565737,7.624698296856795,3
linear_least_squares,50,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01",100.0,1.0,0.01,10.0,0.12948516369753085,0.0232252630384772,0.5497269313791957,0.021105013053485396,39.940811348018194,1.163482434708263,3
linear_least_squares,50,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02",100.0,1.0,0.01,100.0,0.13012274626550882,0.02297642889143585,0.5496621732467494,0.021025415060935103,39.932277511812,1.1580497417678297,3
linear_least_squares,50,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03",100.0,1.0,0.01,1000.0,0.1301944039121911,0.022945078891351684,0.5496389903261387,0.02094095770438959,39.93110472892483,1.153155982113932,3
linear_least_squares,50,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01",100.0,10.0,1e-06,10.0,0.1903649184768235,0.01472361257504322,1.2572830960159787,0.024469276500081415,96.31391073256395,2.0085783989619843,3
linear_least_squares,50,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02",100.0,10.0,1e-06,100.0,0.18766849935795604,0.010310127685328211,1.236514169752061,0.059321042891362925,94.32008034798196,5.441684427349284,3
linear_least_squares,50,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03",100.0,10.0,1e-06,1000.0,0.1947454431967426,0.022571254309578473,1.2138551121415568,0.09969529217157783,91.66553450563636,9.402006869824518,3
linear_least_squares,50,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01",100.0,10.0,0.0001,10.0,0.14223268787330842,0.02817435461677055,0.9164173395246852,0.11183064080579837,68.84006670596123,7.778879179306048,3
linear_least_squares,50,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02",100.0,10.0,0.0001,100.0,0.14230408880191223,0.028154531609337646,0.9172038403261271,0.11172267784656542,68.9094562756225,7.780216792766389,3
linear_least_squares,50,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03",100.0,10.0,0.0001,1000.0,0.142284713008714,0.028151322147453563,0.9173883211923707,0.11096128651076446,68.94452200268942,7.70293544797347,3
linear_least_squares,50,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01",100.0,10.0,0.01,10.0,0.12790006597830827,0.026440517535730367,0.5858098627174058,0.06290697898722847,41.81625776026575,3.9068541397984826,3
linear_least_squares,50,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02",100.0,10.0,0.01,100.0,0.12882792442718655,0.02617459538947569,0.5866665059238025,0.06328706619659467,41.88549796730681,3.9488202314354446,3
linear_least_squares,50,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03",100.0,10.0,0.01,1000.0,0.12892834411297288,0.026146686443192516,0.5867742639122651,0.06338807214730324,41.89335835975291,3.956402215132223,3
linear_least_squares,100,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01",1.0,0.1,1e-06,10.0,0.12089612983359156,0.005023712782988223,0.824348694111559,0.06598262303010446,61.46053075167739,5.925622448786437,3
linear_least_squares,100,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02",1.0,0.1,1e-06,100.0,0.12083581378380708,0.005065188588333677,0.8242197378785976,0.06581992991073575,61.43419019550163,5.87841112216948,3
linear_least_squares,100,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03",1.0,0.1,1e-06,1000.0,0.12068487355741493,0.0051403903578520396,0.8191686680592589,0.06882528198423774,60.89877322596967,6.15291766438866,3
linear_least_squares,100,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01",1.0,0.1,0.0001,10.0,0.10762302020171795,0.00191810079058876,0.5192408140546727,0.002315886964608028,37.856047295176474,0.27218535468537597,3
linear_least_squares,100,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02",1.0,0.1,0.0001,100.0,0.10763730656723451,0.0019119538734693028,0.5192948667855505,0.002256518981047944,37.85647142317424,0.27012428330401744,3
linear_least_squares,100,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03",1.0,0.1,0.0001,1000.0,0.10763770776699623,0.0019156194833986138,0.5194374967752925,0.0018635411700837323,37.86342698463563,0.25409156132858984,3
linear_least_squares,100,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01",1.0,0.1,0.01,10.0,0.12762100336679685,0.002555784213042711,0.5236452492463558,0.005052791942275833,38.97551955033523,0.3289894959864494,3
linear_least_squares,100,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02",1.0,0.1,0.01,100.0,0.12838358960516497,0.0026341861330512416,0.5233428144834728,0.005164340025033182,38.95293831006229,0.3335569149713855,3
linear_least_squares,100,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03",1.0,0.1,0.01,1000.0,0.12846283196065286,0.0026455713256835767,0.5232997760587308,0.005181853171837092,38.9505893972717,0.33371294311465266,3
linear_least_squares,100,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01",1.0,1.0,1e-06,10.0,0.15119872962458716,0.003963551103569469,1.105926427635473,0.025156551782878966,84.54731585749283,2.1741725903753677,3
linear_least_squares,100,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02",1.0,1.0,1e-06,100.0,0.1511750723953858,0.003924882716367335,1.105599785049617,0.02499685296813042,84.50185208300583,2.1807831545521053,3
linear_least_squares,100,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03",1.0,1.0,1e-06,1000.0,0.15100603878690008,0.003807297018372203,1.1030089968001502,0.024176783678258203,84.28209111671467,2.1626857339784995,3
linear_least_squares,100,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01",1.0,1.0,0.0001,10.0,0.10914245840551462,0.0035702410038172365,0.5924584946379644,0.027021452764797917,41.95131222707308,1.7353762598921507,3
linear_least_squares,100,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02",1.0,1.0,0.0001,100.0,0.10916216417655351,0.0035716330793499128,0.5925420621430223,0.026899434734735023,41.95712258446114,1.729720010005044,3
linear_least_squares,100,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03",1.0,1.0,0.0001,1000.0,0.1091681813865593,0.00358654492051104,0.5925768845789028,0.026994758172095956,41.97259066709394,1.7456232893062409,3
linear_least_squares,100,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01",1.0,1.0,0.01,10.0,0.12737822118241773,0.0025070002197151334,0.5241632020805603,0.004703918367851013,38.78848120701905,0.29274727792606825,3
linear_least_squares,100,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02",1.0,1.0,0.01,100.0,0.12818038709579382,0.00257742800096043,0.5238103784783847,0.004837814411415991,38.762033036710186,0.29779600075129686,3
linear_least_squares,100,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03",1.0,1.0,0.01,1000.0,0.1282637991531763,0.002585864564166368,0.5237582558950741,0.004856647882599041,38.7576980271673,0.2996095676860254,3
linear_least_squares,100,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01",1.0,10.0,1e-06,10.0,0.17262322605910999,0.0082954144518582,1.215502665395401,0.034034739549534045,92.87275822016306,3.105221438713104,3
linear_least_squares,100,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02",1.0,10.0,1e-06,100.0,0.17166188761625345,0.012291739672983578,1.2121205776805326,0.05881318008886221,92.79443656654941,4.312917289164742,3
linear_least_squares,100,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03",1.0,10.0,1e-06,1000.0,0.17422060773532874,0.011397234972953063,1.2247599592641663,0.03152917353696827,93.73618681140583,2.274394118940211,3
linear_least_squares,100,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01",1.0,10.0,0.0001,10.0,0.12128082902553237,0.004971470808355331,0.8232047253027494,0.06766546107427772,61.35978895017488,6.033416082591127,3
linear_least_squares,100,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02",1.0,10.0,0.0001,100.0,0.12135718887452623,0.004978076442620952,0.8239606211984322,0.06761126305010941,61.43272495409115,6.046253416741182,3
linear_least_squares,100,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03",1.0,10.0,0.0001,1000.0,0.12136245812876628,0.004973017462367972,0.8243325918875772,0.06714302717428539,61.46951272006387,5.99769264685622,3
linear_least_squares,100,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01",1.0,10.0,0.01,10.0,0.12818544306991322,0.0024949187979543814,0.5421195540134099,0.008808897864893467,38.81529237941518,0.5488674749025899,3
linear_least_squares,100,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02",1.0,10.0,0.01,100.0,0.12927096654952724,0.00252061330300708,0.542133555303462,0.009114094920806753,38.79633164060425,0.5797639099127987,3
linear_least_squares,100,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03",1.0,10.0,0.01,1000.0,0.12938517353067133,0.002521725350498193,0.5421361858965912,0.009129259229724804,38.795093176704306,0.5812267028808487,3
linear_least_squares,100,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01",10.0,0.1,1e-06,10.0,0.12088735082966766,0.0050237567740874685,0.8221850294882839,0.06579899754228614,61.30384747743569,5.959960106944462,3
linear_least_squares,100,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02",10.0,0.1,1e-06,100.0,0.12081820733728442,0.005076125220740164,0.8220466643656166,0.06554195478740593,61.279668758033125,5.89729115084481,3
linear_least_squares,100,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03",10.0,0.1,1e-06,1000.0,0.12065553312154176,0.005120878952411196,0.816760210089277,0.06826250515746987,60.706902822786425,6.16704058461968,3
linear_least_squares,100,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01",10.0,0.1,0.0001,10.0,0.10735754486900236,0.0019341284179465288,0.518661733017072,0.001998621497439124,37.81323931260482,0.2514251121467162,3
linear_least_squares,100,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02",10.0,0.1,0.0001,100.0,0.10737154479807716,0.0019278781265280414,0.5186845631774631,0.0019069512483340604,37.80958274137315,0.2516129270902191,3
linear_least_squares,100,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03",10.0,0.1,0.0001,1000.0,0.10737289720020937,0.0019266564764268653,0.5187661756210715,0.0017191538669824404,37.81758065875775,0.24090522082199392,3
linear_least_squares,100,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01",10.0,0.1,0.01,10.0,0.11305907409941875,0.0005947735640166401,0.5167066210013621,0.006843912475563223,38.69529945935654,0.4390711821933351,3
linear_least_squares,100,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02",10.0,0.1,0.01,100.0,0.11377476706407053,0.0006891547032722214,0.5164326912311933,0.006903367713012041,38.67323999588274,0.4451160137677584,3
linear_least_squares,100,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03",10.0,0.1,0.01,1000.0,0.11385293384760685,0.0007034726950726651,0.5164002000316782,0.006924239364084776,38.669827516666885,0.44476286071911675,3
linear_least_squares,100,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01",10.0,1.0,1e-06,10.0,0.15120130565624854,0.00395630001761052,1.1051411388222705,0.025150020564589405,84.48984101918631,2.1736693753268193,3
linear_least_squares,100,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02",10.0,1.0,1e-06,100.0,0.15117846003960386,0.0039207995109338655,1.104942207752442,0.025073242689083043,84.45235059883451,2.190177374792985,3
linear_least_squares,100,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03",10.0,1.0,1e-06,1000.0,0.15099480954418942,0.003800625190896214,1.1021087473414104,0.024295977986240697,84.2177154219287,2.1790306109809685,3
linear_least_squares,100,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01",10.0,1.0,0.0001,10.0,0.10874742690309218,0.0036106752881661626,0.5916593302400546,0.026848247170389507,41.905402859379386,1.7264316584764927,3
linear_least_squares,100,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02",10.0,1.0,0.0001,100.0,0.10876676993848826,0.0036130489679885402,0.5917787239520722,0.026774813462970108,41.916200450319934,1.7249995981779618,3
linear_least_squares,100,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03",10.0,1.0,0.0001,1000.0,0.10877170051751643,0.0036270944533637606,0.5918419749655367,0.026890884663511718,41.932960979420606,1.7402536096074885,3
linear_least_squares,100,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01",10.0,1.0,0.01,10.0,0.11211152477821568,0.0006967230871559332,0.5155673601392307,0.006400644446658395,38.484641199676844,0.3799051031440301,3
linear_least_squares,100,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02",10.0,1.0,0.01,100.0,0.11286387565103649,0.0007450068714612976,0.5152585015224974,0.006460617612238382,38.45542784648279,0.3879284555071566,3
linear_least_squares,100,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03",10.0,1.0,0.01,1000.0,0.11294590986363673,0.0007508973314422312,0.5152107004186576,0.006480309449208009,38.45128452537714,0.3896134434057698,3
linear_least_squares,100,46,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+01",10.0,10.0,1e-06,10.0,0.17618323875478434,0.013186516757137407,1.2346745623426754,0.06408557556276427,94.93905732487453,5.84051863905595,3
linear_least_squares,100,47,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+02",10.0,10.0,1e-06,100.0,0.17526023507072067,0.019770006681847186,1.2128571003743156,0.1082619083313492,92.92331831152876,10.196695271083769,3
linear_least_squares,100,48,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+03",10.0,10.0,1e-06,1000.0,0.171017059424036,0.01163453007594641,1.2175631159819702,0.053853745080488506,92.93776631133737,5.105558128431169,3
linear_least_squares,100,49,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+01",10.0,10.0,0.0001,10.0,0.12086246015796799,0.005015323845013463,0.8235382296431805,0.0668512453704346,61.379081272393876,5.988932467329743,3
linear_least_squares,100,50,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+02",10.0,10.0,0.0001,100.0,0.1209361302131103,0.00502323831911331,0.8242633520273039,0.0667807011211442,61.45375178260184,5.996486992005952,3
linear_least_squares,100,51,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+03",10.0,10.0,0.0001,1000.0,0.12093967121630832,0.0050187775228721955,0.8246145391734209,0.06634805368170968,61.48412812499555,5.955494237639217,3
linear_least_squares,100,52,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+01",10.0,10.0,0.01,10.0,0.10910492786377302,0.0018425120850734213,0.5221554172169345,0.0031339373277204556,38.00845172382457,0.2957856907769645,3
linear_least_squares,100,53,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+02",10.0,10.0,0.01,100.0,0.11009199897817003,0.0018201355258242863,0.5221444915372945,0.0032532879121669415,37.98162418232527,0.30933182968118145,3
linear_least_squares,100,54,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+03",10.0,10.0,0.01,1000.0,0.11019965591142582,0.001815785252440255,0.5221531963176415,0.0032743323923411006,37.97954435221798,0.3106966492469664,3
linear_least_squares,100,55,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+01",100.0,0.1,1e-06,10.0,0.12081722948244693,0.005076098220240763,0.8191805871475996,0.06833119393792612,61.07930243262334,6.1385011995307845,3
linear_least_squares,100,56,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+02",100.0,0.1,1e-06,100.0,0.12080938844230715,0.005073991620059465,0.81913619103352,0.06825035759422171,61.070885327078166,6.121861493342193,3
linear_least_squares,100,57,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+03",100.0,0.1,1e-06,1000.0,0.12067067639672992,0.005131647694936597,0.8133828431748186,0.07063617157508037,60.481131391674204,6.364809557144716,3
linear_least_squares,100,58,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+01",100.0,0.1,0.0001,10.0,0.10733499667862013,0.0019296874513501049,0.5171074851723282,0.001445851760055308,37.6751221253457,0.2091162350151622,3
linear_least_squares,100,59,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+02",100.0,0.1,0.0001,100.0,0.10734405542140919,0.0019299588945269524,0.517044277228058,0.0015208542188192063,37.67241492449796,0.2135740474635507,3
linear_least_squares,100,60,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+03",100.0,0.1,0.0001,1000.0,0.10734127790894764,0.0019322811431637373,0.5173013253848633,0.0011175846978365425,37.68232698549331,0.1972722412844665,3
linear_least_squares,100,61,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+01",100.0,0.1,0.01,10.0,0.11122036846822052,0.00027068847471168125,0.5158668744246372,0.00708807699766369,38.65585876416274,0.45892013454094055,3
linear_least_squares,100,62,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+02",100.0,0.1,0.01,100.0,0.11190052253962925,0.00033920982279408426,0.515600185528634,0.007147826141096962,38.63398853266799,0.4646608269581885,3
linear_least_squares,100,63,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+03",100.0,0.1,0.01,1000.0,0.11197556355888409,0.00034957131659625113,0.5155575740256534,0.007172934426621619,38.63080665313354,0.46596870292982273,3
linear_least_squares,100,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01",100.0,1.0,1e-06,10.0,0.15118375911558038,0.003911993995670234,1.1026733623334606,0.025984514070845545,84.30377565164734,2.292577004373302,3
linear_least_squares,100,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02",100.0,1.0,1e-06,100.0,0.1511612827686918,0.0038931984509230164,1.1024599533720387,0.025977806105886618,84.27910912846227,2.297832065240557,3
linear_least_squares,100,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03",100.0,1.0,1e-06,1000.0,0.15097716614235665,0.003816223007673809,1.0996581221376593,0.02551404321532499,84.0542344594453,2.288455552909666,3
linear_least_squares,100,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01",100.0,1.0,0.0001,10.0,0.10870754390809693,0.0036157542046821207,0.590581606358927,0.026667990922091257,41.81688644527224,1.74034203190212,3
linear_least_squares,100,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02",100.0,1.0,0.0001,100.0,0.10872659136994073,0.003617718013012539,0.5907473443616803,0.026693217147443424,41.83450884991676,1.743109938524783,3
linear_least_squares,100,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03",100.0,1.0,0.0001,1000.0,0.10873321361106596,0.0036305270965695893,0.5907372333943853,0.02684951319694153,41.840916936533404,1.7655686147464194,3
linear_least_squares,100,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01",100.0,1.0,0.01,10.0,0.11016545016026076,0.000537267177037817,0.5144929419152163,0.006668460749477536,38.439327216855574,0.3972748562368536,3
linear_least_squares,100,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02",100.0,1.0,0.01,100.0,0.11088051866771764,0.0005420775243614456,0.5141896682602395,0.006730033306874761,38.410663985572704,0.4037398655015214,3
linear_least_squares,100,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03",100.0,1.0,0.01,1000.0,0.11095930951217226,0.0005400824551965292,0.5141653839942765,0.0067149078823727166,38.408941110310586,0.4037127005983396,3
linear_least_squares,100,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01",100.0,10.0,1e-06,10.0,0.17730298029149796,0.013413267391055713,1.229828607439743,0.07028779547450266,94.33414834985727,6.7143521213190125,3
linear_least_squares,100,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02",100.0,10.0,1e-06,100.0,0.16553964506799965,0.008260269010104931,1.1764993537521686,0.032068990749104506,89.42641075783781,3.1379205005934794,3
linear_least_squares,100,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03",100.0,10.0,1e-06,1000.0,0.17375972719999355,0.014751449073843233,1.2137999847409648,0.06894439361913195,93.09715806949184,6.6355020849070145,3
linear_least_squares,100,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01",100.0,10.0,0.0001,10.0,0.12082578243521018,0.005011888717656879,0.8233252923962363,0.06643462470259855,61.359468239654966,5.956982387987977,3
linear_least_squares,100,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02",100.0,10.0,0.0001,100.0,0.12089478069723879,0.005024491171434825,0.8240260122552735,0.06636565600757496,61.43364503713794,5.96251724351821,3
linear_least_squares,100,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03",100.0,10.0,0.0001,1000.0,0.12089599762399217,0.005022239014573716,0.8242673886891104,0.0660792792142096,61.44999836678689,5.9339784493342105,3
linear_least_squares,100,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01",100.0,10.0,0.01,10.0,0.10658902583239793,0.0019299995641699798,0.5192979626944916,0.0021830495165795992,37.89109266024682,0.2610357258571261,3
linear_least_squares,100,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02",100.0,10.0,0.01,100.0,0.10752110315343481,0.0019219624204011834,0.5192519521923619,0.0023017132489989447,37.85937424100343,0.27170196568034527,3
linear_least_squares,100,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03",100.0,10.0,0.01,1000.0,0.10762302020494559,0.0019181007950446092,0.5192448456954827,0.0023191342673246095,37.856106745566855,0.2722888781974248,3
linear_least_squares,200,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01",1.0,0.1,1e-06,10.0,0.095691812167299,0.005346140967774412,0.6016579665441962,0.017532074547337125,42.67691972309993,1.424790656349257,3
linear_least_squares,200,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02",1.0,0.1,1e-06,100.0,0.0956885125105415,0.005325621243378403,0.6009713646458933,0.017149117890627664,42.62271784481639,1.4249049287344067,3
linear_least_squares,200,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03",1.0,0.1,1e-06,1000.0,0.09574800293658133,0.00533758738931024,0.5984976492696421,0.017075740261904594,42.38627188336415,1.356390837009747,3
linear_least_squares,200,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01",1.0,0.1,0.0001,10.0,0.08629808161596471,0.008484631599973405,0.4758712135651895,0.005488879212962908,35.989604039011176,0.32151070587871416,3
linear_least_squares,200,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02",1.0,0.1,0.0001,100.0,0.08630093537811205,0.008484490009482369,0.47586508694599267,0.0055046389665334775,35.98913380672334,0.3228729091919563,3
linear_least_squares,200,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03",1.0,0.1,0.0001,1000.0,0.08630628387050225,0.008470589911021549,0.47583087518460676,0.005463595765922986,35.99033526941462,0.32450295719153344,3
linear_least_squares,200,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01",1.0,0.1,0.01,10.0,0.10493959902692891,0.00785560055969507,0.48940191401133176,0.0066522614038646705,37.363981621563966,0.3228861079972412,3
linear_least_squares,200,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02",1.0,0.1,0.01,100.0,0.10575029417381761,0.00779288722131425,0.488911953138296,0.007037214665778498,37.32487655221805,0.33799785563215506,3
linear_least_squares,200,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03",1.0,0.1,0.01,1000.0,0.10583756686642469,0.007785398621768059,0.4888658477712921,0.0070486053441439316,37.32011262985808,0.33771006534514186,3
linear_least_squares,200,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01",1.0,1.0,1e-06,10.0,0.13041215904490858,0.005746091416859446,0.9215347460426626,0.015672465403587722,67.61280344537755,0.9571529544094294,3
linear_least_squares,200,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02",1.0,1.0,1e-06,100.0,0.13042943864224857,0.005705328521644011,0.921247583371453,0.015137825431019155,67.57412591463925,0.9579276649325172,3
linear_least_squares,200,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03",1.0,1.0,1e-06,1000.0,0.13027950907620076,0.005760471312107625,0.9167580997095679,0.013987238174838431,67.16343155550608,0.9320352385505257,3
linear_least_squares,200,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01",1.0,1.0,0.0001,10.0,0.08507114195357952,0.007746549724317508,0.49694979385950067,0.005689398239943792,36.38493337450222,0.5072311599365084,3
linear_least_squares,200,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02",1.0,1.0,0.0001,100.0,0.08508857808292092,0.007748822902519636,0.49720833619443733,0.00546287863950038,36.416625608334705,0.5004565626995563,3
linear_least_squares,200,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03",1.0,1.0,0.0001,1000.0,0.08509872387472794,0.007755128468759495,0.497065888474772,0.0056751236191859835,36.395987223991554,0.5130769071671398,3
linear_least_squares,200,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01",1.0,1.0,0.01,10.0,0.10454911016647239,0.007972043430338603,0.4888889970585102,0.006053288264427628,37.28805282066377,0.23851199332776282,3
linear_least_squares,200,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02",1.0,1.0,0.01,100.0,0.10539340877660376,0.007908923053630529,0.4885795447299221,0.006080242188174626,37.247266444177825,0.24785593753802693,3
linear_least_squares,200,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03",1.0,1.0,0.01,1000.0,0.10548370636666467,0.007901700234775386,0.4885312378045084,0.006090722924759163,37.240935262279926,0.2510450643917095,3
linear_least_squares,200,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01",1.0,10.0,1e-06,10.0,0.15392958666388692,0.0033100368680920884,1.0791920297383484,0.03528036259144669,79.43751624187854,2.8578160882118553,3
linear_least_squares,200,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02",1.0,10.0,1e-06,100.0,0.16003902367573453,0.011729659652637042,1.1183857979380836,0.047202812131495325,83.49705516930953,4.978857850961625,3
